EDITORIAL editorial NCCS000 0.7423312883435582
nieto nieto NCMS000 1.0
o o CC 0.9998636115657392
nieta nieto NCFS000 1.0
. . Fp 1.0
. . Fp 1.0
Es ser VSIP3S0 1.0
la el DA0FS0 0.9892597806068348
respuesta respuesta NCFS000 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
denuncias denuncia NCFP000 0.994186046511628
públicas público AQ0FP00 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
cartas carta NCFP000 1.0
de de SP 0.9999614754213187
intelectuales intelectual NCCP000 0.8658536585365854
y y CC 0.9999892786688395
artistas artista NCCP000 0.9924242424242424
de de SP 0.9999614754213187
prestigio prestigio NCMS000 0.9891304347826088
. . Fp 1.0
No no RN 0.9992630556392992
hay haber VMIP3S0 1.0
aquí aquí RG 1.0
un uno DI0MS0 0.9969803144161175
sentido sentido NCMS000 0.9408352668213457
de de SP 0.9999614754213187
justicia justicia NCFS000 1.0
sino sino CC 0.9991539763113366
una uno DI0FS0 0.9519732400417357
actitud actitud NCFS000 1.0
de de SP 0.9999614754213187
cálculo cálculo NCMS000 1.0
político político AQ0MS00 0.7928416485900216
. . Fp 1.0
Cede ceder VMIP3S0 0.9883929883380055
porque porque CS 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
caso caso NCMS000 0.9994450610432852
la el DA0FS0 0.9892597806068348
presión presión NCFS000 1.0
es ser VSIP3S0 1.0
más más RG 0.9999299817952667
fuerte fuerte AQ0CS00 0.9699863574351978
que que CS 0.5501392534733338
en en SP 1.0
otros otro PI0MP00 0.7459777227722773
, , Fc 1.0
hacia hacia SP 1.0
quienes quien PR0CP00 1.0
su su DP3CSN 1.0
silencio silencio NCMS000 0.9970760233918128
se se P00CN00 0.494508864850837
mantiene mantener VMIP3S0 1.0
desde desde SP 1.0
hace hacer VMIP3S0 1.0
muchos mucho DI0MP0 0.6639941690962099
años año NCMP000 1.0
. . Fp 1.0
. . Fp 1.0
Sanguinetti sanguinetti NP00000 1.0
contesta contestar VMIP3S0 0.989240504824147
no no RN 0.9992965295457591
como como CS 0.9671530369867661
un uno DI0MS0 0.9969803144161175
magistrado magistrado NCMS000 1.0
. . Fp 1.0
No no RN 0.9992630556392992
como como CS 0.9671530369867661
un uno DI0MS0 0.9969803144161175
hombre hombre NCMS000 0.9901079136690647
que que PR0CN00 0.5501392534733338
aspira aspirar VMIP3S0 0.9929577464788732
a a SP 0.9987754021314622
ser ser VSN0000 0.959636517328825
justo justo AQ0MS00 0.5445859872611466
, , Fc 1.0
sino sino CC 0.9991539763113366
con con SP 1.0
la el DA0FS0 0.9892597806068348
frialdad frialdad NCFS000 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
operador operador NCMS000 0.9807692307692306
político político AQ0MS00 0.7928416485900216
. . Fp 1.0
. . Fp 1.0
El el DA0MS0 1.0
pedido pedir VMP00SM 0.9635761589403974
de de SP 0.9999614754213187
ayuda ayuda NCFS000 0.9635157545605307
de de SP 0.9999614754213187
Juan_Gelman juan_gelman NP00000 1.0
, , Fc 1.0
dice decir VMIP3S0 1.0
, , Fc 1.0
lo lo PP3MSA0 0.6651648430236716
tomó tomar VMIS3S0 1.0
" " Fe 1.0
con con SP 1.0
todo todo DI0MS0 0.6662003357582541
el el DA0MS0 1.0
respeto respeto NCMS000 0.9166666666666666
y y CC 0.9999892786688395
el el DA0MS0 1.0
interés interés NCMS000 1.0
humano humano AQ0MS00 0.9628482972136224
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
puede poder VMIP3S0 0.9996934396076028
acoger acoger VMN0000 1.0
un uno DI0MS0 0.9969803144161175
pedido pedir VMP00SM 0.9635761589403974
de de SP 0.9999614754213187
esta este DD0FS0 0.9788165266106442
naturaleza naturaleza NCFS000 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Pero pero CC 0.9999015941743751
no no RN 0.9992965295457591
es ser VSIP3S0 1.0
en en SP 1.0
función función NCFS000 1.0
de de SP 0.9999614754213187
ese ese DD0MS0 0.9666940789473685
" " Fe 1.0
interés interés NCMS000 1.0
humano humano AQ0MS00 0.9628482972136224
" " Fe 1.0
que que CS 0.5501392534733338
Gelman gelman NP00000 1.0
le le PP3CSD0 1.0
ha haber VAIP3S0 0.9998889074043215
escrito escribir VMP00SM 0.533112582781457
, , Fc 1.0
sino sino CC 0.9991539763113366
en en SP 1.0
su su DP3CSN 1.0
condición condición NCFS000 1.0
de de SP 0.9999614754213187
Presidente presidente NP00000 1.0
y y CC 0.9999892786688395
de de SP 0.9999614754213187
Comandante comandante NP00000 1.0
en en SP 1.0
Jefe_de_las_Fuerzas_Armadas jefe_de_las_fuerzas_armadas NP00000 1.0
. . Fp 1.0
Y y CC 0.9999892786688395
eso ese PD00S00 1.0
, , Fc 1.0
a a SP 0.9987754021314622
lo el DA00S0 0.6651648430236716
largo largo AQ0MS00 0.9901315789473685
de de SP 0.9999614754213187
su su DP3CSN 1.0
respuesta respuesta NCFS000 1.0
, , Fc 1.0
Sanguinetti sanguinetti NP00000 1.0
en en SP 1.0
ningún ninguno DI0MS0 1.0
momento momento NCMS000 1.0
lo lo PP3MSA0 0.6651648430236716
asume asumir VMIP3S0 0.9878048780487805
. . Fp 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
episodio episodio NCMS000 1.0
el el DA0MS0 1.0
Presidente presidente NP00000 1.0
no no RN 0.9992965295457591
está estar VAIP3S0 0.9993980738362762
recibiendo recibir VMG0000 1.0
como como CS 0.9671530369867661
podría poder VMIC3S0 0.6438775520491452
hacerlo hacer VMN0000 1.0
un uno DI0MS0 0.9969803144161175
ciudadano ciudadano NCMS000 0.9225352112676056
cualquiera cualquiera PI0CS00 0.9929577464788732
una uno DI0FS0 0.9519732400417357
solicitud solicitud NCFS000 1.0
humanitaria humanitario AQ0FS00 1.0
genérica genérico AQ0FS00 1.0
sino sino CC 0.9991539763113366
la el DA0FS0 0.9892597806068348
desaparición desaparición NCFS000 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
bebé bebé NCMS000 1.0
que que PR0CN00 0.5501392534733338
tiene tener VMIP3S0 1.0
origen origen NCMS000 1.0
en en SP 1.0
un uno DI0MS0 0.9969803144161175
acto acto NCMS000 1.0
delictivo delictivo AQ0MS00 1.0
y y CC 0.9999892786688395
donde donde PR00000 0.9828265765765767
los el DA0MP0 0.9927281155389451
principales principal AQ0CP00 0.9982517482517482
acusados acusado NCMP000 0.7083333333333333
de de SP 0.9999614754213187
participar participar VMN0000 1.0
en en SP 1.0
el el DA0MS0 1.0
mismo mismo PI0MS00 0.8022083533365337
son ser VSIP3P0 0.9951967063129004
funcionarios funcionario NCMP000 1.0
militares militar AQ0CP00 0.5388739946380697
, , Fc 1.0
la el DA0FS0 0.9892597806068348
mayoría mayoría NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
cuales cual PR0CP00 1.0
está estar VMIP3S0 0.9993980738362762
en en SP 1.0
actividad actividad NCFS000 1.0
. . Fp 1.0
. . Fp 1.0
Sanguinetti sanguinetti NP00000 1.0
responde responder VMIP3S0 0.9891304347826088
y y CC 0.9999892786688395
lo lo PP3MSA0 0.6651648430236716
repite repetir VMIP3S0 0.9892405063279874
más más RG 0.9999299817952667
de de SP 0.9999614754213187
una_vez_que una_vez_que CS 1.0
intentó intentar VMIS3S0 1.0
" " Fe 1.0
una uno DI0FS0 0.9519732400417357
discreta discreto AQ0FS00 0.661293865383606
averiguación averiguación NCFS000 1.0
" " Fe 1.0
. . Fp 1.0
No no RN 0.9992630556392992
es ser VSIP3S0 1.0
una uno DI0FS0 0.9519732400417357
discreta discreto AQ0FS00 0.661293865383606
averiguación averiguación NCFS000 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
le le PP3CSD0 1.0
encomienda encomendar VMIP3S0 0.5746449464218776
a a SP 1.0
el el DA0MS0 1.0
Poder_Ejecutivo poder_ejecutivo NP00000 1.0
el el DA0MS0 1.0
artículo artículo NCMS000 1.0
4to 4to Z 1.0
. . Fp 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
Ley ley NP00000 1.0
15848 15848 Z 1.0
, , Fc 1.0
de de SP 0.9999614754213187
Caducidad_de_la_Pretensión_Punitiva_de_el_Estado caducidad_de_la_pretensión_punitiva_de_el_estado NP00000 1.0
. . Fp 1.0
. . Fp 1.0
¿ ¿ Fia 1.0
Por por SP 1.0
qué qué PT00000 0.7125134843581445
tiene tener VMIP3S0 1.0
que que CS 0.5501392534733338
actuar actuar VMN0000 1.0
con con SP 1.0
discreción discreción NCFS000 1.0
para para SP 0.9998335884976369
cumplir cumplir VMN0000 1.0
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
que que PR0CN00 0.5501392534733338
le le PP3CSD0 1.0
ordenó ordenar VMIS3S0 1.0
investigar investigar VMN0000 1.0
sobre sobre SP 0.9978039215686275
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
detenidos detenido NCMP000 0.6939655172413794
desaparecidos desaparecer VMP00PM 0.5380525644409835
? ? Fit 1.0
. . Fp 1.0
Sanguinetti sanguinetti NP00000 1.0
sostiene sostener VMIP3S0 1.0
que que CS 0.5501392534733338
" " Fe 1.0
el el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
ciudadanos ciudadano NCMP000 0.9982817869415808
que que PR0CN00 0.5501392534733338
fueron ser VSIS3P0 0.9332129963898917
traídos traer VMP00PM 1.0
a a SP 1.0
el el DA0MS0 1.0
Uruguay uruguay NP00000 1.0
desde desde SP 1.0
Automotores_Orletti automotores_orletti NP00000 1.0
ha haber VAIP3S0 0.9998889074043215
sido ser VSP00SM 1.0
exhaustivamente exhaustivamente RG 1.0
ventilado ventilar VMP00SM 1.0
en en SP 1.0
varias varios DI0FP0 0.9663093415007658
ocasiones ocasión NCFP000 0.998046875
, , Fc 1.0
tanto tanto RG 0.8061433447098976
en en SP 1.0
la el DA0FS0 0.9892597806068348
Comisión_Investigadora_de_el_Parlamento comisión_investigadora_de_el_parlamento NP00000 1.0
como como CS 0.9671530369867661
en en SP 1.0
los el DA0MP0 0.9927281155389451
tribunales tribunal NCMP000 1.0
civiles civil AQ0CP00 0.9929577464788732
en en SP 1.0
los el DA0MP0 0.9927281155389451
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
decidió decidir VMIS3S0 1.0
pagar pagar VMN0000 1.0
indemnizaciones indemnización NCFP000 1.0
de de SP 0.9999614754213187
centenares centenar NCMP000 1.0
de de SP 0.9999614754213187
miles mil NCMP000 1.0
de de SP 0.9999614754213187
dólares dólar NCMP000 1.0
a a SP 0.9987754021314622
varias varios DI0FP0 0.9663093415007658
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
que que PR0CN00 0.5501392534733338
sufrieron sufrir VMIS3P0 1.0
esa ese DD0FS0 0.9645048203330412
situación situación NCFS000 1.0
y y CC 0.9999892786688395
traslado traslado NCMS000 0.9897264843228819
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
No no RN 0.9992630556392992
hay haber VMIP3S0 1.0
tal tal DD0CS0 0.6727642276422764
ventilación ventilación NCFS000 1.0
pública público AQ0FS00 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
investigaciones investigación NCFP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
Comisión_Parlamentaria comisión_parlamentaria NP00000 1.0
fueron ser VSIS3P0 0.9332129963898917
archivadas archivar VMP00PF 1.0
en en SP 1.0
1986 1986 Z 1.0
. . Fp 1.0
. . Fp 1.0
En_cuanto_a en_cuanto_a SP 1.0
el el DA0MS0 1.0
pago pago NCMS000 0.9952830188679246
de de SP 0.9999614754213187
indemnizaciones indemnización NCFP000 1.0
nada nada PI0CS00 0.8935779816513761
tienen tener VMIP3P0 1.0
que que CS 0.5501392534733338
ver ver VMN0000 0.9988123515439429
con con SP 1.0
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
desaparecidos desaparecido NCMP000 0.5380525644409835
. . Fp 1.0
. . Fp 1.0
No no RN 0.9992630556392992
ha haber VAIP3S0 0.9998889074043215
habido haber VMP00SM 1.0
jamás jamás RG 1.0
ni ni CC 0.8348527349228612
reconocimiento reconocimiento NCMS000 1.0
ni ni CC 0.8348527349228612
indemnización indemnización NCFS000 1.0
alguna alguno PI0FS00 0.8202846975088968
por por SP 1.0
casi casi RG 1.0
un_centenar_y_medio 150 Zd 1.0
de de SP 0.9999614754213187
denuncias denuncia NCFP000 0.994186046511628
de de SP 0.9999614754213187
desaparecidos desaparecido NCMP000 0.5380525644409835
, , Fc 1.0
y y CC 0.9999892786688395
resulta resultar VMIP3S0 0.9938080495356039
increíble increíble AQ0CS00 1.0
que que CS 0.5501392534733338
Sanguinetti sanguinetti NP00000 1.0
pretenda pretender VMSP3S0 0.6348634294385432
confundir confundir VMN0000 1.0
a a SP 0.9987754021314622
alguien alguien PI0CS00 1.0
con con SP 1.0
este este DD0MS0 0.9492011470708727
asunto asunto NCMS000 1.0
. . Fp 1.0
. . Fp 1.0
No no RN 0.9992630556392992
es ser VSIP3S0 1.0
verdad verdad NCFS000 1.0
tampoco tampoco RG 1.0
que que CS 0.5501392534733338
en en SP 1.0
Uruguay uruguay NP00000 1.0
no no RN 0.9992965295457591
existan existir VMSP3P0 0.986111111111111
situaciones situación NCFP000 1.0
de de SP 0.9999614754213187
niños niño NCMP000 0.9987212276214833
desaparecidos desaparecer VMP00PM 0.5380525644409835
: : Fd 1.0
afirmarlo afirmar VMN0000 1.0
significa significar VMIP3S0 0.9965753424657535
ignorar ignorar VMN0000 1.0
la el DA0FS0 0.9892597806068348
desaparición desaparición NCFS000 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
testimonio testimonio NCMS000 0.9838709677419354
posterior posterior AQ0CS00 1.0
de de SP 0.9999614754213187
Paula_Logares paula_logares NP00000 1.0
, , Fc 1.0
desconocer desconocer VMN0000 1.0
la el DA0FS0 0.9892597806068348
odisea odisea NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
hermanos hermano NCMP000 1.0
Julien_Grisonas julien_grisonas NP00000 1.0
, , Fc 1.0
trasladados trasladar VMP00PM 1.0
de de SP 0.9999614754213187
Orletti orletti NP00000 1.0
a a SP 0.9987754021314622
Montevideo montevideo NP00000 1.0
y y CC 0.9999892786688395
luego luego RG 0.9983388704318936
a a SP 0.9987754021314622
Chile chile NP00000 1.0
, , Fc 1.0
donde donde PR00000 0.9828265765765767
fueron ser VSIS3P0 0.9332129963898917
reencontrados reencontrar VMP00PM 1.0
. . Fp 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
carta carta NCFS000 1.0
se se P00CN00 0.494508864850837
vuelve volver VMIP3S0 0.993421052631579
patética patético AQ0FS00 1.0
y y CC 0.9999892786688395
produce producir VMIP3S0 0.9970760233918128
algo algo PI0CS00 0.8544207317073171
así_como así_como CC 1.0
vergüenza vergüenza NCFS000 1.0
ajena ajeno AQ0FS00 1.0
cuando cuando CS 0.862979855568225
Sanguinetti sanguinetti NP00000 1.0
dice decir VMIP3S0 1.0
: : Fd 1.0
" " Fe 1.0
Quienes quien PR0CP00 1.0
eventualmente eventualmente RG 1.0
podrían poder VMIC3P0 1.0
brindar brindar VMN0000 1.0
algún alguno DI0MS0 1.0
dato dato NCMS000 0.9838709677419354
fidedigno fidedigno AQ0MS00 1.0
son ser VSIP3P0 0.9951967063129004
personas persona NCFP000 0.9995854063018242
que que PR0CN00 0.5501392534733338
en en SP 1.0
su su DP3CSN 1.0
inmensa inmenso AQ0FS00 1.0
mayoría mayoría NCFS000 1.0
ya ya RG 0.9997850386930354
no no RN 0.9992965295457591
están estar VMIP3P0 0.9994903160040775
sometidas someter VMP00PF 1.0
a a SP 0.9987754021314622
jerarquía jerarquía NCFS000 1.0
militar militar AQ0CS00 0.9253996447602132
ni ni CC 0.8348527349228612
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
autoridad autoridad NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
Estado estado NP00000 1.0
uruguayo uruguayo AQ0MS00 0.9098360655737705
, , Fc 1.0
y y CC 0.9999892786688395
que que CS 0.5501392534733338
en en SP 1.0
muchos mucho DI0MP0 0.6639941690962099
casos caso NCMP000 1.0
murieron morir VMIS3P0 1.0
o o CC 0.9998636115657392
son ser VSIP3P0 0.9951967063129004
ancianos anciano NCMP000 0.9838709677419354
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Patético patético NP00000 0.7117798165137614
y y CC 0.9999892786688395
vergonzoso vergonzoso AQ0MS00 0.6612638062798457
decimos decir VMIP1P0 1.0
porque porque CS 1.0
esos ese DD0MP0 0.9866180048661799
mismos mismo AQ0MP00 0.5292397660818713
" " Fe 1.0
proveedores proveedor NCMP000 1.0
de de SP 0.9999614754213187
datos dato NCMP000 1.0
fidedignos fidedigno AQ0MP00 1.0
" " Fe 1.0
, , Fc 1.0
encabezados encabezar VMP00PM 0.6009541277224724
por por SP 1.0
Gavazzo gavazzo NP00000 1.0
, , Fc 1.0
Silveira silveira NP00000 1.0
y y CC 0.9999892786688395
Cordero cordero NP00000 1.0
y y CC 0.9999892786688395
seguidos seguir VMP00PM 1.0
por por SP 1.0
toda todo DI0FS0 0.9844674556213018
la el DA0FS0 0.9892597806068348
" " Fe 1.0
troupe troupe NCFS000 1.0
" " Fe 1.0
afectada afectar VMP00SF 0.8804347826086957
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
Operación_Cóndor operación_cóndor NP00000 1.0
, , Fc 1.0
acaban acabar VMIP3P0 1.0
de de SP 0.9999614754213187
asistir asistir VMN0000 1.0
, , Fc 1.0
el el DA0MS0 1.0
pasado_viernes_29_de_octubre [V:29/10/??:??.??:??] W 1.0
, , Fc 1.0
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
almuerzo almuerzo NCMS000 0.9838709677419354
brindado brindar VMP00SM 1.0
por por SP 1.0
el el DA0MS0 1.0
Jefe_de_el_Ejército jefe_de_el_ejército NP00000 1.0
, , Fc 1.0
Fernán_Amado fernán_amado NP00000 1.0
como como CS 0.9671530369867661
muestra mostrar VMIP3S0 0.598233995584989
de de SP 1.0
el el DA0MS0 1.0
respaldo respaldo NCMS000 0.9950495049504952
que que PR0CN00 0.5501392534733338
el el DA0MS0 1.0
arma arma NCFS000 0.9869281045751633
les le PP3CPD0 1.0
sigue seguir VMIP3S0 0.9987980769230769
brindando brindar VMG0000 1.0
. . Fp 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
mayor mayor AQ0CS00 0.9995004995004996
parte parte NCCS000 0.9777111015859408
de de SP 0.9999614754213187
estos este DD0MP0 0.9720087815587267
" " Fe 1.0
muertos muerto NCMP000 0.7801724137931035
o o CC 0.9998636115657392
ancianos anciano NCMP000 0.9838709677419354
" " Fe 1.0
están estar VMIP3P0 0.9994903160040775
en en SP 1.0
actividad actividad NCFS000 1.0
, , Fc 1.0
sometidos someter VMP00PM 1.0
por por SP 1.0
tanto tanto RG 0.8061433447098976
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
jerarquía jerarquía NCFS000 1.0
militar militar AQ0CS00 0.9253996447602132
. . Fp 1.0
. . Fp 1.0
A a SP 0.9987754021314622
lo el DA00S0 0.6651648430236716
largo largo AQ0MS00 0.9901315789473685
de de SP 0.9999614754213187
su su DP3CSN 1.0
carta carta NCFS000 1.0
Sanguinetti sanguinetti NP00000 1.0
se se P00CN00 0.494508864850837
reitera reiterar VMIP3S0 0.7380952380952381
en en SP 1.0
imputar imputar VMN0000 1.0
a a SP 0.9987754021314622
Juan_Gelman juan_gelman NP00000 1.0
su su DP3CSN 1.0
insistencia insistencia NCFS000 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
búsqueda búsqueda NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
nieto nieto NCMS000 1.0
o o CC 0.9998636115657392
nieta nieto NCFS000 1.0
, , Fc 1.0
" " Fe 1.0
en en SP 1.0
plena pleno AQ0FS00 1.0
campaña campaña NCFS000 1.0
electoral electoral AQ0CS00 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
El el DA0MS0 1.0
presidente presidente NCMS000 1.0
muestra mostrar VMIP3S0 0.598233995584989
así así RG 0.9994089834515367
su su DP3CSN 1.0
incapacidad incapacidad NCFS000 1.0
para para SP 0.9998335884976369
entender entender VMN0000 0.994186046511628
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
hombre hombre NCMS000 0.9901079136690647
o o CC 0.9998636115657392
de de SP 0.9999614754213187
una uno DI0FS0 0.9519732400417357
familia familia NCFS000 1.0
que que PR0CN00 0.5501392534733338
busca buscar VMIP3S0 0.5568513119533529
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
desaparecido desaparecer VMP00SM 0.9901960784313726
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
sentimientos sentimiento NCMP000 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
dolor dolor NCMS000 1.0
de de SP 0.9999614754213187
alguien alguien PI0CS00 1.0
a a SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
le le PP3CSD0 1.0
secuestraron secuestrar VMIS3P0 1.0
a a SP 0.9987754021314622
su su DP3CSN 1.0
hijo hijo NCMS000 1.0
, , Fc 1.0
y y CC 0.9999892786688395
también también RG 1.0
a a SP 0.9987754021314622
su su DP3CSN 1.0
joven joven AQ0CS00 0.5803858520900321
nuera nuera NCFS000 1.0
. . Fp 1.0
De de SP 0.9999614754213187
su su DP3CSN 1.0
hijo hijo NCMS000 1.0
, , Fc 1.0
varios varios DI0MP0 0.9139004149377592
años año NCMP000 1.0
después después RG 1.0
, , Fc 1.0
Gelman gelman NP00000 1.0
pudo poder VMIS3S0 1.0
saber saber VMN0000 0.8416149068322981
que que CS 0.5501392534733338
lo lo PP3MSA0 0.6651648430236716
habían haber VAII3P0 0.9988399071925753
asesinado asesinar VMP00SM 1.0
con con SP 1.0
un uno DI0MS0 0.9969803144161175
tiro tiro NCMS000 0.9878048780487805
en en SP 1.0
la el DA0FS0 0.9892597806068348
cabeza cabeza NCCS000 1.0
. . Fp 1.0
De de SP 0.9999614754213187
su su DP3CSN 1.0
nuera nuera NCFS000 1.0
, , Fc 1.0
embarazada embarazar VMP00SF 0.9878048780487805
de de SP 0.9999614754213187
ocho 8 Z 1.0
meses mes NCMP000 0.9994356659142213
y y CC 0.9999892786688395
de de SP 1.0
el el DA0MS0 1.0
bebé bebé NCMS000 1.0
, , Fc 1.0
nunca nunca RG 1.0
hasta hasta SP 0.922749391727494
ahora ahora RG 1.0
ha haber VAIP3S0 0.9998889074043215
tenido tener VMP00SM 1.0
noticias noticia NCFP000 0.9947916666666667
. . Fp 1.0
. . Fp 1.0
¿ ¿ Fia 1.0
Qué qué DT0CN0 0.7125134843581445
cabeza cabeza NCCS000 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
esté estar VMSP3S0 0.49588477366255146
ofuscada ofuscar VMP00SF 1.0
por por SP 1.0
realidades realidad NCFP000 1.0
políticas político AQ0FP00 0.38873499538319484
que que PR0CN00 0.5501392534733338
lo lo PP3MSA0 0.6651648430236716
contrarían contrariar VMIP3P0 1.0
, , Fc 1.0
puede poder VMIP3S0 0.9996934396076028
pensar pensar VMN0000 1.0
de de SP 0.9999614754213187
esta este DD0FS0 0.9788165266106442
manera manera NCFS000 1.0
? ? Fit 1.0
. . Fp 1.0
Aquí aquí RG 1.0
el el DA0MS0 1.0
cálculo cálculo NCMS000 1.0
político político AQ0MS00 0.7928416485900216
lo lo PP3MSA0 0.6651648430236716
ha haber VAIP3S0 0.9998889074043215
devorado devorar VMP00SM 1.0
todo todo PI0MS00 0.6662003357582541
. . Fp 1.0
. . Fp 1.0
¿ ¿ Fia 1.0
Qué qué DT0CN0 0.7125134843581445
corazón corazón NCMS000 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
esté estar VMSP3S0 0.49588477366255146
acorazado acorazar VMP00SM 0.5561583434463248
ante ante SP 0.9997443762781187
el el DA0MS0 1.0
padecimiento padecimiento NCMS000 1.0
humano humano AQ0MS00 0.9628482972136224
, , Fc 1.0
puede poder VMIP3S0 0.9996934396076028
albergar albergar VMN0000 1.0
la el DA0FS0 0.9892597806068348
idea idea NCFS000 0.9941634241245136
mezquina mezquino AQ0FS00 0.6250705879952073
y y CC 0.9999892786688395
sórdida sórdido AQ0FS00 1.0
