POLÍTICA política NCFS000 0.36938564790913786
reforma reforma NCFS000 0.9968895800933125
constitucional constitucional AQ0CS00 1.0
. . Fp 1.0
Este este DD0MS0 0.9492011470708727
tema tema NCMS000 0.9930875576036867
sobre sobre SP 0.9978039215686275
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
habían haber VAII3P0 0.9988399071925753
surgido surgir VMP00SM 1.0
versiones versión NCFP000 0.986111111111111
contradictorias contradictorio AQ0FP00 1.0
ayer ayer RG 0.9918359219434489
, , Fc 1.0
junto_con junto_con SP 1.0
la el DA0FS0 0.9892597806068348
fecha fecha NCFS000 0.9907407407407408
de de SP 0.9999614754213187
vigencia vigencia NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
candidatura candidatura NCFS000 1.0
única único AQ0FS00 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
comunas comuna NCFP000 1.0
, , Fc 1.0
fueron ser VSIS3P0 0.9332129963898917
los el DA0MP0 0.9927281155389451
centros centro NCMP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
conversación conversación NCFS000 1.0
. . Fp 1.0
LA_REPÚBLICA la_república NP00000 1.0
dialogó dialogar VMIS3S0 1.0
con con SP 1.0
los el DA0MP0 0.9927281155389451
dos 2 Z 0.9998684556695606
principales principal AQ0CP00 0.9982517482517482
protagonistas protagonista NCCP000 0.9924242424242424
de de SP 1.0
el el DA0MS0 1.0
hecho hecho NCMS000 0.6382618510158014
que que PR0CN00 0.5501392534733338
replanteó replantear VMIS3S0 1.0
la el DA0FS0 0.9892597806068348
negociación negociación NCFS000 1.0
por por SP 1.0
reforma reforma NCFS000 0.9968895800933125
, , Fc 1.0
minutos minuto NCMP000 0.9989711934156378
después_de después_de SP 1.0
la el DA0FS0 0.9892597806068348
comunicación comunicación NCFS000 1.0
telefónica telefónico AQ0FS00 1.0
. . Fp 1.0
. . Fp 1.0
Vázquez vázquez NP00000 1.0
: : Fd 1.0
fechas fecha NCFP000 0.9805825242718446
y y CC 0.9999892786688395
respaldos respaldo NCMP000 1.0
. . Fp 1.0
El el DA0MS0 1.0
doctor doctor NCMS000 1.0
Tabaré_Vázquez tabaré_vázquez NP00000 1.0
afirmó afirmar VMIS3S0 1.0
a a SP 0.9987754021314622
LA_REPÚBLICA la_república NP00000 1.0
que que CS 0.5501392534733338
" " Fe 1.0
el el DA0MS0 1.0
martes [M:??/??/??:??.??:??] W 1.0
de de SP 0.9999614754213187
noche noche NCFS000 1.0
cuando cuando PR00000 0.862979855568225
conversamos conversar VMIP1P0 0.6499999999999999
por por SP 1.0
primera 1 AO0FS00 0.995242214532872
vez vez NCFS000 1.0
con con SP 1.0
el el DA0MS0 1.0
doctor doctor NCMS000 1.0
Volonté volonté NP00000 1.0
, , Fc 1.0
solamente solamente RG 1.0
me me PP1CS00 0.755195599022005
habló hablar VMIS3S0 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
integración integración NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
organismos organismo NCMP000 1.0
de de SP 0.9999614754213187
contralor contralor NCMS000 1.0
, , Fc 1.0
incluso incluso RG 0.9984882842025697
con con SP 1.0
una uno DI0FS0 0.9519732400417357
formulación formulación NCFS000 1.0
concreta concreto AQ0FS00 0.8345864661654134
, , Fc 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
Corte_Electoral corte_electoral NP00000 1.0
, , Fc 1.0
4 4 Z 1.0
miembros miembro NCMP000 0.9989384288747345
para para SP 0.9998335884976369
el el DA0MS0 1.0
Partido_Colorado partido_colorado NP00000 1.0
, , Fc 1.0
3 3 Z 1.0
para para SP 0.9998335884976369
el el DA0MS0 1.0
Partido_Nacional partido_nacional NP00000 1.0
y y CC 0.9999892786688395
2 2 Z 1.0
para para SP 0.9998335884976369
el el DA0MS0 1.0
Frente_Amplio frente_amplio NP00000 1.0
. . Fp 1.0
En en SP 1.0
el el DA0MS0 1.0
caso caso NCMS000 0.9994450610432852
de de SP 1.0
el el DA0MS0 1.0
Tribunal_de_Cuentas tribunal_de_cuentas NP00000 1.0
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
fue ser VSIS3S0 0.9807386182744349
de de SP 0.9999614754213187
3 3 Z 1.0
, , Fc 1.0
2 2 Z 1.0
y y CC 0.9999892786688395
2 2 Z 1.0
. . Fp 1.0
Incluso incluso RG 0.9984882842025697
ante ante SP 0.9997443762781187
una uno DI0FS0 0.9519732400417357
consulta consulta NCFS000 0.9805825242718446
se se P00CN00 0.494508864850837
manejó manejar VMIS3S0 1.0
la el DA0FS0 0.9892597806068348
posibilidad posibilidad NCFS000 1.0
de de SP 0.9999614754213187
uno uno PI0MS00 0.9817094618360886
de de SP 1.0
el el DA0MS0 1.0
FA fa NP00000 1.0
y y CC 0.9999892786688395
uno uno PI0MS00 0.9817094618360886
de de SP 1.0
el el DA0MS0 1.0
NE ne NP00000 1.0
. . Fp 1.0
Esa ese DD0FS0 0.9645048203330412
noche noche NCFS000 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
habló hablar VMIS3S0 1.0
de de SP 0.9999614754213187
propuesta propuesta NCFS000 0.9833836858006041
alguna alguno PI0FS00 0.8202846975088968
sobre sobre SP 0.9978039215686275
reforma reforma NCFS000 0.9968895800933125
constitucional constitucional AQ0CS00 1.0
e y CC 0.987993803253292
incluso incluso RG 0.9984882842025697
quedó quedar VMIS3S0 1.0
claro claro RG 0.6105769230769231
por por SP 1.0
parte parte NCCS000 0.9777111015859408
de de SP 0.9999614754213187
Volonté volonté NP00000 1.0
que que CS 0.5501392534733338
lo el DA00S0 0.6651648430236716
primero 1 AO0MS00 0.6869158878504673
era ser VSII3S0 0.4913165266106443
un uno DI0MS0 0.9969803144161175
planteo plantear VMIP1S0 1.0
personal personal AQ0CS00 0.7111486486486487
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
Posteriormente posteriormente RG 1.0
- - Fg 1.0
agregó agregar VMIS3S0 1.0
Vázquez vázquez NP00000 1.0
- - Fg 1.0
el el DA0MS0 1.0
miércoles [X:??/??/??:??.??:??] W 1.0
de de SP 0.9999614754213187
mañana mañana NCCS000 0.5384078212290503
Volonté volonté NP00000 1.0
concurrió concurrir VMIS3S0 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
consulta consulta NCFS000 0.9805825242718446
donde donde PR00000 0.9828265765765767
estaba estar VAII3S0 0.49958745874587457
trabajando trabajar VMG0000 1.0
y y CC 0.9999892786688395
me me PP1CS00 0.755195599022005
afirmó afirmar VMIS3S0 1.0
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
hecha hacer VMP00SF 1.0
la el DA0FS0 0.9892597806068348
noche noche NCFS000 1.0
anterior anterior AQ0CS00 1.0
contaba contar VMII3S0 0.6499999999976318
con con SP 1.0
el el DA0MS0 1.0
acuerdo acuerdo NCMS000 0.9993112947658402
de de SP 0.9999614754213187
Sanguinetti sanguinetti NP00000 1.0
. . Fp 1.0
Me me PP1CS00 0.755195599022005
formuló formular VMIS3S0 1.0
además además RG 1.0
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
sobre sobre SP 0.9978039215686275
reforma reforma NCFS000 0.9968895800933125
constitucional constitucional AQ0CS00 1.0
, , Fc 1.0
estableciendo establecer VMG0000 1.0
claramente claramente RG 1.0
que que CS 0.5501392534733338
eran ser VSII3P0 0.9984177215189873
dos 2 Z 0.9998684556695606
temas tema NCMP000 0.9950495049504952
independientes independiente AQ0CP00 1.0
y y CC 0.9999892786688395
me me PP1CS00 0.755195599022005
señaló señalar VMIS3S0 1.0
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
de de SP 0.9999614754213187
reforma reforma NCFS000 0.9968895800933125
también también RG 1.0
contaba contar VMII3S0 0.6499999999976318
con con SP 1.0
el el DA0MS0 1.0
respaldo respaldo NCMS000 0.9950495049504952
de de SP 1.0
el el DA0MS0 1.0
Presidente_de_la_República presidente_de_la_república NP00000 1.0
" " Fe 1.0
. . Fp 1.0
En_cuanto_a en_cuanto_a SP 1.0
las el DA0FP0 0.9881835086975967
fechas fecha NCFP000 0.9805825242718446
para para SP 0.9998335884976369
que que CS 0.5501392534733338
empiecen empezar VMSP3P0 0.941963636363039
a a SP 0.9987754021314622
regir regir VMN0000 1.0
las el DA0FP0 0.9881835086975967
candidaturas candidatura NCFP000 1.0
únicas único AQ0FP00 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
comunas comuna NCFP000 1.0
. . Fp 1.0
Vázquez vázquez NP00000 1.0
señaló señalar VMIS3S0 1.0
que que CS 0.5501392534733338
" " Fe 1.0
se se P00CN00 0.494508864850837
manejó manejar VMIS3S0 1.0
una uno DI0FS0 0.9519732400417357
excepción excepción NCFS000 1.0
para para SP 0.9998335884976369
estas este DD0FP0 0.9698972099853157
próximas próximo AQ0FP00 1.0
elecciones elección NCFP000 1.0
y y CC 0.9999892786688395
su su DP3CSN 1.0
vigencia vigencia NCFS000 1.0
en en SP 1.0
el el DA0MS0 1.0
2004 2004 Z 1.0
. . Fp 1.0
Volonté volonté NP00000 1.0
me me PP1CS00 0.755195599022005
explicó explicar VMIS3S0 1.0
ahora ahora RG 1.0
lo el DA00S0 0.6651648430236716
de de SP 1.0
el el DA0MS0 1.0
2009 2009 Z 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
por por SP 1.0
escrito escrito NCMS000 0.533112582781457
, , Fc 1.0
pero pero CC 0.9999015941743751
me me PP1CS00 0.755195599022005
afirmó afirmar VMIS3S0 1.0
que que CS 0.5501392534733338
era ser VSII3S0 0.4913165266106443
un uno DI0MS0 0.9969803144161175
tema tema NCMS000 0.9930875576036867
negociable negociable AQ0CS00 1.0
y y CC 0.9999892786688395
con con SP 1.0
posibilidad posibilidad NCFS000 1.0
de de SP 0.9999614754213187
acuerdo acuerdo NCMS000 0.9993112947658402
. . Fp 1.0
Está estar VMIP3S0 0.9993980738362762
claro claro RG 0.6105769230769231
que que CS 0.5501392534733338
en_caso_de en_caso_de SP 1.0
acordar acordar VMN0000 1.0
el el DA0MS0 1.0
FA fa NP00000 1.0
y y CC 0.9999892786688395
en en SP 1.0
mi mi DP1CSS 0.9993252361673415
caso caso NCMS000 0.9994450610432852
personal personal AQ0CS00 0.7111486486486487
siempre siempre RG 1.0
manejamos manejar VMIP1P0 0.6499999999962738
el el DA0MS0 1.0
2004 2004 Z 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Volonté volonté NP00000 1.0
: : Fd 1.0
dos 2 Z 0.9998684556695606
propuestas propuesta NCFP000 0.9635761589403974
independientes independiente AQ0CP00 1.0
. . Fp 1.0
El el DA0MS0 1.0
presidente presidente NCMS000 1.0
de de SP 1.0
el el DA0MS0 1.0
Directorio_de_el_Partido_Nacional directorio_de_el_partido_nacional NP00000 1.0
, , Fc 1.0
Alberto_Volonté alberto_volonté NP00000 1.0
, , Fc 1.0
indicó indicar VMIS3S0 1.0
que que CS 0.5501392534733338
" " Fe 1.0
hay haber VMIP3S0 1.0
que que CS 0.5501392534733338
dejar dejar VMN0000 1.0
claro claro RG 0.6105769230769231
que que CS 0.5501392534733338
de_ninguna_manera de_ninguna_manera RG 1.0
se se P00CN00 0.494508864850837
puede poder VMIP3S0 0.9996934396076028
encadenar encadenar VMN0000 1.0
la el DA0FS0 0.9892597806068348
conversación conversación NCFS000 1.0
que que PR0CN00 0.5501392534733338
tuvimos tener VMIS1P0 1.0
con con SP 1.0
Tabaré_Vázquez tabaré_vázquez NP00000 1.0
en_torno_a en_torno_a SP 1.0
el el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
reforma reforma NCFS000 0.9968895800933125
constitucional constitucional AQ0CS00 1.0
. . Fp 1.0
Con con SP 1.0
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
de de SP 0.9999614754213187
integración integración NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
organismos organismo NCMP000 1.0
de de SP 0.9999614754213187
contralor contralor NCMS000 1.0
de de SP 1.0
el el DA0MS0 1.0
Estado estado NP00000 1.0
. . Fp 1.0
Son ser VSIP3P0 0.994969128744569
dos 2 Z 0.9998684556695606
cosas cosa NCFP000 0.9990494296577946
independientes independiente AQ0CP00 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Indicó indicar VMIS3S0 1.0
que que CS 0.5501392534733338
" " Fe 1.0
hablamos hablar VMIP1P0 0.6499999999999999
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
necesidad necesidad NCFS000 1.0
imperiosa imperioso AQ0FS00 1.0
de de SP 0.9999614754213187
definir definir VMN0000 1.0
los el DA0MP0 0.9927281155389451
órganos órgano NCMP000 1.0
de de SP 0.9999614754213187
contralor contralor NCMS000 1.0
antes_de antes_de SP 1.0
el el DA0MS0 1.0
plebiscito plebiscito NCMS000 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
reforma reforma NCFS000 0.9968895800933125
constitucional constitucional AQ0CS00 1.0
, , Fc 1.0
con con SP 1.0
el el DA0MS0 1.0
entendimiento entendimiento NCMS000 1.0
de de SP 1.0
el el DA0MS0 1.0
Frente_Amplio frente_amplio NP00000 1.0
y y CC 0.9999892786688395
de de SP 1.0
el el DA0MS0 1.0
Nuevo_Espacio nuevo_espacio NP00000 1.0
. . Fp 1.0
Vale valer VMIP3S0 0.9594594594594593
decir decir VMN0000 0.9985754985754984
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
cuatro 4 Z 1.0
lemas lema NCMP000 1.0
estén estar VMSP3P0 0.9680851063829786
representados representar VMP00PM 1.0
. . Fp 1.0
Lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
afirmé afirmar VMIS1S0 1.0
en en SP 1.0
el el DA0MS0 1.0
Directorio_de_el_Partido_Nacional directorio_de_el_partido_nacional NP00000 1.0
es ser VSIP3S0 1.0
que que CS 0.5501392534733338
de_ninguna_manera de_ninguna_manera RG 1.0
podía poder VMII3S0 0.6436170208153773
atarse atar VMN0000 1.0
una uno DI0FS0 0.9519732400417357
cosa cosa NCFS000 0.9925742574257427
con con SP 1.0
la el DA0FS0 0.9892597806068348
otra otro PI0FS00 0.7408930669800236
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
Tan tan RG 1.0
es ser VSIP3S0 1.0
así así RG 0.9994089834515367
- - Fg 1.0
agregó agregar VMIS3S0 1.0
- - Fg 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
todavía todavía RG 1.0
dijimos decir VMIS1P0 1.0
: : Fd 1.0
supongamos suponer VMM01P0 0.9419636363490699
que que CS 0.5501392534733338
el el DA0MS0 1.0
FA fa NP00000 1.0
decida decidir VMSP3S0 0.49397590361445776
no no RN 0.9992965295457591
entrar entrar VMN0000 1.0
en en SP 1.0
el el DA0MS0 1.0
acuerdo acuerdo NCMS000 0.9993112947658402
reformista reformista AQ0CS00 0.5612938653539548
. . Fp 1.0
Pues pues CS 0.9990494296577946
igual igual RG 0.5924932975871314
creemos creer VMIP1P0 0.9726027397260274
que que CS 0.5501392534733338
hay haber VMIP3S0 1.0
que que CS 0.5501392534733338
designar designar VMN0000 1.0
los el DA0MP0 0.9927281155389451
cargos cargo NCMP000 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
Corte_Electoral corte_electoral NP00000 1.0
y y CC 0.9999892786688395
en en SP 1.0
el el DA0MS0 1.0
Tribunal_de_Cuentas tribunal_de_cuentas NP00000 1.0
en en SP 1.0
acuerdo acuerdo NCMS000 0.9993112947658402
con con SP 1.0
estas este DD0FP0 0.9698972099853157
fuerzas fuerza NCFP000 0.9986522911051212
políticas político AQ0FP00 0.38873499538319484
, , Fc 1.0
que que PR0CN00 0.5501392534733338
son ser VSIP3P0 0.9951967063129004
fuerzas fuerza NCFP000 0.9986522911051212
electorales electoral AQ0CP00 1.0
indiscutibles indiscutible AQ0CP00 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
Lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
quisimos querer VMIS1P0 1.0
dejar dejar VMN0000 1.0
bien bien RG 0.8760880696364567
claro claro AQ0MS00 0.6105769230769231
en en SP 1.0
el el DA0MS0 1.0
Directorio_de_el_Partido_Nacional directorio_de_el_partido_nacional NP00000 1.0
es ser VSIP3S0 1.0
que que CS 0.5501392534733338
entre entre SP 0.9803409403354414
Tabaré_Vázquez tabaré_vázquez NP00000 1.0
y y CC 0.9999892786688395
Volonté volonté NP00000 1.0
no no RN 0.9992965295457591
había haber VAII3S0 0.4998525943396227
habido haber VMP00SM 1.0
un uno DI0MS0 0.9969803144161175
negocio negocio NCMS000 0.9963235294117648
, , Fc 1.0
donde donde PR00000 0.9828265765765767
alguien alguien PI0CS00 1.0
propuso proponer VMIS3S0 1.0
" " Fe 1.0
mirá mirá VMIF3S0 1.0
que que CS 0.5501392534733338
vamos ir VMIP1P0 0.9650145772594754
a a SP 0.9987754021314622
llenar llenar VMN0000 1.0
los el DA0MP0 0.9927281155389451
cargos cargo NCMP000 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
Corte_Electoral corte_electoral NP00000 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
Tribunal_de_Cuentas tribunal_de_cuentas NP00000 1.0
a_cambio_de a_cambio_de SP 1.0
que que CS 0.5501392534733338
ustedes usted PP2CP0P 1.0
apoyen apoyar VMSP3P0 0.9419636363636363
; ; Fx 1.0
no no RN 0.9992965295457591
hubo haber VMIS3S0 0.9766949152542372
nada nada PI0CS00 0.8935779816513761
de de SP 0.9999614754213187
eso ese PD00S00 1.0
" " Fe 1.0
, , Fc 1.0
enfatizó enfatizar VMIS3S0 1.0
. . Fp 1.0
" " Fe 1.0
En en SP 1.0
mi mi DP1CSS 0.9993252361673415
intervención intervención NCFS000 1.0
quedó quedar VMIS3S0 1.0
perfectamente perfectamente RG 0.9924242424242424
claro claro AQ0MS00 0.6105769230769231
que que PR0CN00 0.5501392534733338
hablamos hablar VMIP1P0 0.6499999999999999
con con SP 1.0
Tabaré_Vázquez tabaré_vázquez NP00000 1.0
de de SP 1.0
el el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
, , Fc 1.0
pero pero CC 0.9999015941743751
que que PR0CN00 0.5501392534733338
son ser VSIP3P0 0.9951967063129004
temas tema NCMP000 0.9950495049504952
perfectamente perfectamente RG 0.9924242424242424
separados separar VMP00PM 1.0
e y CC 0.987993803253292
independientes independiente AQ0CP00 1.0
" " Fe 1.0
, , Fc 1.0
manifestó manifestar VMIS3S0 1.0
el el DA0MS0 1.0
líder líder NCCS000 1.0
nacionalista nacionalista AQ0CS00 0.7370689655172414
. . Fp 1.0
. . Fp 1.0
En_cuanto_a en_cuanto_a SP 1.0
las el DA0FP0 0.9881835086975967
fechas fecha NCFP000 0.9805825242718446
de de SP 0.9999614754213187
vigencia vigencia NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
candidatura candidatura NCFS000 1.0
única único AQ0FS00 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
comunas comuna NCFP000 1.0
, , Fc 1.0
expresó expresar VMIS3S0 1.0
: : Fd 1.0
" " Fe 1.0
Yo yo PP1CSN0 1.0
le le PP3CSD0 1.0
manejé manejar VMIS1S0 1.0
el el DA0MS0 1.0
2009 2009 Z 1.0
a a SP 1.0
el el DA0MS0 1.0
doctor doctor NCMS000 1.0
Vázquez vázquez NP00000 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
doctor doctor NCMS000 1.0
Vázquez vázquez NP00000 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
pronunció pronunciar VMIS3S0 1.0
, , Fc 1.0
ni ni CC 0.8348527349228612
por por SP 1.0
sí sí PP3CNO0 0.6546521374685667
ni ni CC 0.8348527349228612
por por SP 1.0
no no RN 0.9992965295457591
y y CC 0.9999892786688395
manejó manejar VMIS3S0 1.0
el el DA0MS0 1.0
2004 2004 Z 1.0
, , Fc 1.0
las el DA0FP0 0.9881835086975967
dos 2 Z 0.9998684556695606
fechas fecha NCFP000 0.9805825242718446
se se P00CN00 0.494508864850837
manejaron manejar VMIS3P0 1.0
. . Fp 1.0
Precisamente precisamente RG 1.0
habrá haber VMIF3S0 0.9979674796747967
que que CS 0.5501392534733338
dilucidar dilucidar VMN0000 1.0
cuál cuál PT0CS00 0.989795918367347
es ser VSIP3S0 1.0
la el DA0FS0 0.9892597806068348
fecha fecha NCFS000 0.9907407407407408
de de SP 0.9999614754213187
acuerdo acuerdo NCMS000 0.9993112947658402
. . Fp 1.0
En en SP 1.0
el el DA0MS0 1.0
momento momento NCMS000 1.0
de de SP 0.9999614754213187
oficializar oficializar VMN0000 1.0
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
se se P00CN00 0.494508864850837
habla hablar VMIP3S0 0.9194139194139195
de de SP 1.0
el el DA0MS0 1.0
2009 2009 Z 1.0
, , Fc 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
quiere querer VMIP3S0 0.9990583804143125
decir decir VMN0000 0.9985754985754984
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
cierren cerrar VMSP3P0 0.9419636363635908
las el DA0FP0 0.9881835086975967
puertas puerta NCFP000 1.0
para para SP 0.9998335884976369
el el DA0MS0 1.0
2004 2004 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
es ser VSIP3S0 1.0
que que CS 0.5501392534733338
cuando cuando CS 0.862979855568225
cumpliendo cumplir VMG0000 1.0
con con SP 1.0
el el DA0MS0 1.0
requerimiento requerimiento NCMS000 1.0
de de SP 1.0
el el DA0MS0 1.0
FA fa NP00000 1.0
se se P00CN00 0.494508864850837
oficializa oficializar VMIP3S0 0.9892405063265988
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
, , Fc 1.0
se se P00CN00 0.494508864850837
habla hablar VMIP3S0 0.9194139194139195
de de SP 1.0
el el DA0MS0 1.0
2009 2009 Z 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
Pero pero CC 0.9999015941743751
se se P00CN00 0.494508864850837
ha haber VAIP3S0 0.9998889074043215
delegado delegar VMP00SM 0.8846153846153847
en en SP 1.0
quienes quien PR0CP00 1.0
ahora ahora RG 1.0
tienen tener VMIP3P0 1.0
que que CS 0.5501392534733338
llevar llevar VMN0000 1.0
este este DD0MS0 0.9492011470708727
entendimiento entendimiento NCMS000 1.0
adelante adelante RG 0.9829787234042554
que que CS 0.5501392534733338
son ser VSIP3P0 0.9951967063129004
los el DA0MP0 0.9927281155389451
señores señor AQ0MP00 0.6387061346081586
legisladores legislador NCMP000 0.9838709677419354
que que PR0CN00 0.5501392534733338
en en SP 1.0
el el DA0MS0 1.0
cierre cierre NCMS000 0.8750000000000001
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
tarde tarde NCFS000 0.6112994350282486
de de SP 0.9999614754213187
hoy hoy RG 0.9938641125411554
( ( Fpa 1.0
por por SP 1.0
ayer ayer RG 0.9918359219434489
) ) Fpt 1.0
hicieron hacer VMIS3P0 1.0
la el DA0FS0 0.9892597806068348
propuesta propuesta NCFS000 0.9833836858006041
formal formal AQ0CS00 1.0
y y CC 0.9999892786688395
oficial oficial AQ0CS00 0.9862842892768079
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
diputados diputado NCMP000 0.9956896551724139
de de SP 1.0
el el DA0MS0 1.0
Frente_Amplio frente_amplio NP00000 1.0
. . Fp 1.0
. . Fp 1.0
En en SP 1.0
esa ese DD0FS0 0.9645048203330412
propuesta propuesta NCFS000 0.9833836858006041
está estar VMIP3S0 0.9993980738362762
el el DA0MS0 1.0
2009 2009 Z 1.0
pero pero CC 0.9999015941743751
de_ninguna_manera de_ninguna_manera RG 1.0
se se P00CN00 0.494508864850837
puede poder VMIP3S0 0.9996934396076028
decir decir VMN0000 0.9985754985754984
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
caminos camino NCMP000 1.0
están estar VMIP3P0 0.9994903160040775
cerrados cerrar VMP00PM 1.0
" " Fe 1.0
, , Fc 1.0
explicó explicar VMIS3S0 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
Creo creer VMIP1S0 0.5
además además RG 1.0
que que CS 0.5501392534733338
es ser VSIP3S0 1.0
un uno DI0MS0 0.9969803144161175
tema tema NCMS000 0.9930875576036867
secundario secundario AQ0MS00 0.5529139162661693
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
importa importar VMIP3S0 0.9929577464788732
es ser VSIP3S0 1.0
lo lo PP3MSA0 0.6651648430236716
conceptual conceptual AQ0CS00 1.0
. . Fp 1.0
Esto este PD00S00 1.0
es ser VSIP3S0 1.0
el el DA0MS0 1.0
voto voto NCMS000 0.9971590909090908
