OPINIÓN_Y_ANÁLISIS opinión_y_análisis NP00000 1.0
; ; Fx 1.0
mientras_que mientras_que CS 1.0
en en SP 1.0
el el DA0MS0 1.0
cuatrimestre cuatrimestre NCMS000 0.6220394725168767
mayo-agosto mayo-agosto VMP00SM 0.4320604141014752
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
se se P00CN00 0.494508864850837
movió mover VMIS3S0 1.0
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
ritmo ritmo NCMS000 0.994186046511628
de de SP 0.9999614754213187
1,8_% 1.8/100 Zp 1.0
promedio promedio NCMS000 0.9918032786885246
mensual mensual AQ0CS00 1.0
, , Fc 1.0
equivalente equivalente AQ0CS00 0.5694444444444444
a a SP 0.9987754021314622
23,9_% 23.9/100 Zp 1.0
en en SP 1.0
términos término NCMP000 1.0
anualizados anualizado AQ0MP00 1.0
. . Fp 1.0
En en SP 1.0
el el DA0MS0 1.0
año año NCMS000 1.0
terminado terminar VMP00SM 1.0
en en SP 1.0
agosto_de_1996 [??:??/8/1996:??.??:??] W 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
se se P00CN00 0.494508864850837
movió mover VMIS3S0 1.0
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
ritmo ritmo NCMS000 0.994186046511628
promedio promedio NCMS000 0.9918032786885246
de de SP 0.9999614754213187
1,91_% 1.91/100 Zp 1.0
mensual mensual AQ0CS00 1.0
, , Fc 1.0
generando generar VMG0000 1.0
el el DA0MS0 1.0
crecimiento crecimiento NCMS000 1.0
de de SP 0.9999614754213187
25,6_% 25.6/100 Zp 1.0
en en SP 1.0
dicho decir VMP00SM 0.9971590909090908
período período NCMS000 1.0
que que PR0CN00 0.5501392534733338
fue ser VSIS3S0 0.9807386182744349
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
más más RG 0.9999299817952667
baja bajo AQ0FS00 0.5247252747252747
desde desde SP 1.0
diciembre_del_año_1982 [??:??/12/1982:??.??:??] W 1.0
. . Fp 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
permanente permanente AQ0CS00 0.9320987654320988
reducción reducción NCFS000 1.0
que que PR0CN00 0.5501392534733338
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
venía venir VMII3S0 0.6071701316415907
teniendo tener VMG0000 1.0
en en SP 1.0
períodos período NCMP000 1.0
anuales anual AQ0CP00 1.0
hasta hasta SP 0.922749391727494
fines fin NCMP000 0.994186046511628
de de SP 0.9999614754213187
agosto [??:??/8/??:??.??:??] W 1.0
tuvo tener VMIS3S0 1.0
mucho mucho RG 0.7769080234833659
más más RG 0.9999299817952667
que que CS 0.5501392534733338
ver ver VMN0000 0.9988123515439429
con con SP 1.0
el el DA0MS0 1.0
hecho hecho NCMS000 0.6382618510158014
de de SP 0.9999614754213187
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
sacaban sacar VMII3P0 1.0
de de SP 1.0
el el DA0MS0 1.0
año año NCMS000 1.0
móvil móvil AQ0CS00 0.7651515151515151
meses mes NCMP000 0.9994356659142213
de de SP 0.9999614754213187
inflación inflación NCFS000 1.0
alta alto AQ0FS00 0.9969879518072289
( ( Fpa 1.0
hasta hasta SP 0.922749391727494
agosto_de_1995 [??:??/8/1995:??.??:??] W 1.0
) ) Fpt 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
con con SP 1.0
una uno DI0FS0 0.9519732400417357
mejora mejora NCFS000 0.9408866995073892
sistemática sistemático AQ0FS00 0.976190476190476
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
a a SP 0.9987754021314622
lo el DA00S0 0.6651648430236716
largo largo AQ0MS00 0.9901315789473685
de de SP 1.0
el el DA0MS0 1.0
último último AO0MS00 1.0
año año NCMS000 1.0
, , Fc 1.0
ya_que ya_que CS 1.0
como como CS 0.9671530369867661
señalamos señalar VMIP1P0 0.6499999940066559
antes antes RG 1.0
el el DA0MS0 1.0
promedio promedio NCMS000 0.9918032786885246
mensual mensual AQ0CS00 1.0
de de SP 0.9999614754213187
inflación inflación NCFS000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
últimos último AO0MP00 1.0
doce 12 Z 1.0
meses mes NCMP000 0.9994356659142213
terminados terminar VMP00PM 1.0
en en SP 1.0
agosto_de_1996 [??:??/8/1996:??.??:??] W 1.0
mostró mostrar VMIS3S0 1.0
muy muy RG 1.0
pequeñas pequeño AQ0FP00 0.9954954954954955
oscilaciones oscilación NCFP000 1.0
. . Fp 1.0
. . Fp 1.0
Justamente justamente RG 1.0
, , Fc 1.0
cuando cuando CS 0.862979855568225
se se P00CN00 0.494508864850837
debía deber VMII3S0 0.6499999999994486
comparar comparar VMN0000 1.0
con con SP 1.0
el el DA0MS0 1.0
primer 1 AO0MS00 1.0
mes mes NCMS000 1.0
en en SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
manifestó manifestar VMIS3S0 1.0
la el DA0FS0 0.9892597806068348
caída caída NCFS000 0.9978354978354979
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
en en SP 1.0
el el DA0MS0 1.0
año año NCMS000 1.0
pasado pasar VMP00SM 0.9283528811830699
- - Fg 1.0
setiembre setiembre NCMS000 1.0
de de SP 0.9999614754213187
1995 1995 Z 1.0
- - Fg 1.0
, , Fc 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
año año NCMS000 1.0
se se P00CN00 0.494508864850837
da dar VMIP3S0 0.9985549132947976
un uno DI0MS0 0.9969803144161175
repunte repunte NCMS000 0.9262831405229084
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
variación variación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
precios precio NCMP000 1.0
a a SP 1.0
el el DA0MS0 1.0
consumo consumo NCMS000 0.9954853273137698
que que PR0CN00 0.5501392534733338
incrementó incrementar VMIS3S0 1.0
levemente levemente RG 1.0
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
en en SP 1.0
períodos período NCMP000 1.0
de de SP 0.9999614754213187
doce 12 Z 1.0
meses mes NCMP000 0.9994356659142213
. . Fp 1.0
. . Fp 1.0
Es ser VSIP3S0 1.0
de de SP 0.9999614754213187
esperar esperar VMN0000 1.0
que que CS 0.5501392534733338
este este DD0MS0 0.9492011470708727
hecho hecho NCMS000 0.6382618510158014
haya haber VASP1S0 0.4936986301369863
sido ser VSP00SM 1.0
solamente solamente RG 1.0
una uno DI0FS0 0.9519732400417357
coincidencia coincidencia NCFS000 1.0
desafortunada desafortunado AQ0FS00 1.0
, , Fc 1.0
y y CC 0.9999892786688395
que que CS 0.5501392534733338
todo todo PI0MS00 0.6662003357582541
vuelva volver VMSP3S0 0.49726775956284147
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
normalidad normalidad NCFS000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
próximos próximo AQ0MP00 1.0
meses mes NCMP000 0.9994356659142213
, , Fc 1.0
aunque aunque CC 1.0
no no RN 0.9992965295457591
cabe caber VMIP3S0 0.9759036144578312
duda duda NCFS000 0.7254901960784313
de de SP 0.9999614754213187
que que CS 0.5501392534733338
las el DA0FP0 0.9881835086975967
mejoras mejora NCFP000 0.9924242424242424
marginales marginal AQ0CP00 0.9953333333333332
en_materia_de en_materia_de SP 1.0
inflación inflación NCFS000 1.0
serán ser VSIF3P0 1.0
cada cada DI0CS0 1.0
vez vez NCFS000 1.0
más más RG 0.9999299817952667
difíciles difícil AQ0CP00 1.0
. . Fp 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
reducción reducción NCFS000 1.0
en en SP 1.0
el el DA0MS0 1.0
ritmo ritmo NCMS000 0.994186046511628
de de SP 0.9999614754213187
devaluación devaluación NCFS000 1.0
dispuesta disponer VMP00SF 1.0
por por SP 1.0
el el DA0MS0 1.0
equipo equipo NCMS000 0.9997276688453159
económico económico AQ0MS00 1.0
debería deber VMIC3S0 0.6388888888893061
ayudar ayudar VMN0000 1.0
a a SP 1.0
el el DA0MS0 1.0
objetivo objetivo NCMS000 0.9726027397260274
de de SP 0.9999614754213187
seguir seguir VMN0000 1.0
bajando bajar VMG0000 1.0
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
, , Fc 1.0
aunque aunque CC 1.0
ello ello PD00S00 1.0
sea ser VSSP1S0 0.49433962264150944
a a SP 0.9987754021314622
costa costa NCFS000 1.0
de de SP 0.9999614754213187
seguir seguir VMN0000 1.0
posponiendo posponer VMG0000 1.0
la el DA0FS0 0.9892597806068348
recuperación recuperación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
competitividad competitividad NCFS000 1.0
externa externo AQ0FS00 0.9807692307692306
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
economía economía NCFS000 1.0
. . Fp 1.0
Es ser VSIP3S0 1.0
este este PD0MS00 0.9492011470708727
el el DA0MS0 1.0
único único AQ0MS00 1.0
instrumento instrumento NCMS000 0.9910714285714286
disponible disponible AQ0CS00 1.0
para para SP 0.9998335884976369
profundizar profundizar VMN0000 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
baja baja NCFS000 0.5247252747252747
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
, , Fc 1.0
ya_que ya_que CS 1.0
ni ni CC 0.8348527349228612
la el DA0FS0 0.9892597806068348
política política NCFS000 0.3694810224632068
salarial salarial AQ0CS00 1.0
ni ni CC 0.8348527349228612
la el DA0FS0 0.9892597806068348
fiscal fiscal NCCS000 0.5614754098360656
ayudarán ayudar VMIF3P0 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
esfuerzo esfuerzo NCMS000 0.9969879518072289
. . Fp 1.0
. . Fp 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
año_1996 [??:??/??/1996:??.??:??] W 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
salarios salario NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
a a SP 0.9987754021314622
nivel nivel NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
administración administración NCFS000 1.0
central central AQ0CS00 0.721606648199446
tendrán tener VMIF3P0 1.0
un uno DI0MS0 0.9969803144161175
aumento aumento NCMS000 0.9981884057971014
de de SP 0.9999614754213187
32,5_% 32.5/100 Zp 1.0
, , Fc 1.0
a a SP 1.0
el el DA0MS0 1.0
tiempo tiempo NCMS000 1.0
de de SP 0.9999614754213187
que que CS 0.5501392534733338
las el DA0FP0 0.9881835086975967
jubilaciones jubilación NCFP000 1.0
crecerán crecer VMIF3P0 1.0
31,6_% 31.6/100 Zp 1.0
, , Fc 1.0
mientras_que mientras_que CS 1.0
si si CS 0.9998273480662982
se se P00CN00 0.494508864850837
cumple cumplir VMIP3S0 0.994186046511628
la el DA0FS0 0.9892597806068348
pauta pauta NCFS000 0.8171680078734027
oficial oficial AQ0CS00 0.9862842892768079
de de SP 0.9999614754213187
devaluación devaluación NCFS000 1.0
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
alcanzará alcanzar VMIF3S0 1.0
a a SP 0.9987754021314622
22,5_% 22.5/100 Zp 1.0
en en SP 1.0
todo todo DI0MS0 0.6662003357582541
el el DA0MS0 1.0
año año NCMS000 1.0
. . Fp 1.0
Con con SP 1.0
este este DD0MS0 0.9492011470708727
panorama panorama NCMS000 1.0
, , Fc 1.0
mantener mantener VMN0000 1.0
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
en en SP 1.0
el el DA0MS0 1.0
orden orden NCCS000 1.0
de de SP 0.9999614754213187
24_% 24/100 Zp 1.0
a a SP 0.9987754021314622
25_% 25/100 Zp 1.0
a a SP 1.0
el el DA0MS0 1.0
cierre cierre NCMS000 0.8750000000000001
de de SP 0.9999614754213187
1996 1996 Z 1.0
será ser VSIF3S0 1.0
todo todo DI0MS0 0.6662003357582541
un uno DI0MS0 0.9969803144161175
logro logro NCMS000 0.8225806451612903
. . Fp 1.0
. . Fp 1.0
En en SP 1.0
una uno DI0FS0 0.9519732400417357
óptica óptica NCFS000 0.5266409074822798
de de SP 0.9999614754213187
mediano mediano AQ0MS00 1.0
plazo plazo NCMS000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
evolución evolución NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
fiscal fiscal AQ0CS00 0.5614754098360656
resulta resultar VMIP3S0 0.9938080495356039
clave clave NCFS000 0.9849056603773585
para para SP 0.9998335884976369
determinar determinar VMN0000 1.0
si si CS 0.9998273480662982
el el DA0MS0 1.0
proceso proceso NCMS000 0.9991007194244603
de de SP 0.9999614754213187
reducción reducción NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
puede poder VMIP3S0 0.9996934396076028
continuar continuar VMN0000 1.0
y y CC 0.9999892786688395
si si CS 0.9998273480662982
existe existir VMIP3S0 0.9979253112033195
alguna alguno DI0FS0 0.8202846975088968
chance chance NCMS000 0.9387742727930991
de de SP 0.9999614754213187
alcanzar alcanzar VMN0000 1.0
10_% 10/100 Zp 1.0
de de SP 0.9999614754213187
inflación inflación NCFS000 1.0
hacia hacia SP 1.0
el el DA0MS0 1.0
año_1999 [??:??/??/1999:??.??:??] W 1.0
. . Fp 1.0
. . Fp 1.0
Y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
noticias noticia NCFP000 0.9947916666666667
en en SP 1.0
esta este DD0FS0 0.9788165266106442
área área NCFS000 1.0
no no RN 0.9992965295457591
son ser VSIP3P0 0.9951967063129004
nada nada RG 0.8935779816513761
buenas bueno AQ0FP00 1.0
, , Fc 1.0
básicamente básicamente RG 1.0
como como CS 0.9671530369867661
consecuencia consecuencia NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
fuerte fuerte AQ0CS00 0.9699863574351978
aumento aumento NCMS000 0.9981884057971014
de de SP 1.0
el el DA0MS0 1.0
gasto gasto NCMS000 0.9952830188679246
en en SP 1.0
remuneraciones remuneración NCFP000 1.0
y y CC 0.9999892786688395
en en SP 1.0
seguridad seguridad NCFS000 1.0
social social AQ0CS00 0.9987834549878345
. . Fp 1.0
La el DA0FS0 0.9892597806068348
mejora mejora NCFS000 0.9408866995073892
de de SP 1.0
el el DA0MS0 1.0
primer 1 AO0MS00 1.0
trimestre trimestre NCMS000 0.9360465116279071
de de SP 1.0
el el DA0MS0 1.0
año año NCMS000 1.0
ya ya RG 0.9997850386930354
se se P00CN00 0.494508864850837
evaporó evaporar VMIS3S0 1.0
, , Fc 1.0
y y CC 0.9999892786688395
marginalmente marginalmente RG 1.0
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
cuentas cuenta NCFP000 0.9974489795918366
públicas público AQ0FP00 1.0
está estar VAIP3S0 0.9993980738362762
acelerando acelerar VMG0000 1.0
su su DP3CSN 1.0
ritmo ritmo NCMS000 0.994186046511628
de de SP 0.9999614754213187
deterioro deterioro NCMS000 0.9929577464788732
, , Fc 1.0
a_pesar_de a_pesar_de SP 1.0
la el DA0FS0 0.9892597806068348
contracción contracción NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
gasto gasto NCMS000 0.9952830188679246
de de SP 0.9999614754213187
inversión inversión NCFS000 1.0
. . Fp 1.0
Por por SP 1.0
más más RG 0.9999299817952667
" " Fe 1.0
contabilidad contabilidad NCFS000 1.0
creativa creativo AQ0FS00 1.0
" " Fe 1.0
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
intente intentar VMSP3S0 0.6348634294385431
a_fines_de a_fines_de SP 1.0
cada cada DI0CS0 1.0
trimestre trimestre NCMS000 0.9360465116279071
cuando cuando PR00000 0.862979855568225
se se P00CN00 0.494508864850837
chequean chequean VMIP3P0 1.0
las el DA0FP0 0.9881835086975967
metas meta NCFP000 0.976190476190476
acordadas acordar VMP00PF 0.6236833432469682
con con SP 1.0
el el DA0MS0 1.0
FMI fmi NP00000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
esencia esencia NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
problema problema NCMS000 1.0
sigue seguir VMIP3S0 0.9987980769230769
intacta intacto AQ0FS00 1.0
. . Fp 1.0
. . Fp 1.0
Con con SP 1.0
el el DA0MS0 1.0
déficit déficit NCMS000 1.0
fiscal fiscal AQ0CS00 0.5614754098360656
moviéndose mover VMG0000 1.0
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
ritmo ritmo NCMS000 0.994186046511628
superior superior AQ0CS00 0.971938775510204
a a SP 0.9987754021314622
2_% 2/100 Zp 1.0
de de SP 1.0
el el DA0MS0 1.0
PBI pbi NP00000 1.0
a a SP 1.0
el el DA0MS0 1.0
comienzo comienzo NCMS000 0.9924242424242424
de de SP 1.0
el el DA0MS0 1.0
año año NCMS000 1.0
próximo próximo AQ0MS00 1.0
- - Fg 1.0
de de SP 0.9999614754213187
hecho hecho NCMS000 0.6382618510158014
, , Fc 1.0
marginalmente marginalmente RG 1.0
ya ya RG 0.9997850386930354
estamos estar VMIP1P0 0.9982817869415808
en en SP 1.0
esa ese DD0FS0 0.9645048203330412
cifra cifra NCFS000 0.9639639639639641
en en SP 1.0
la el DA0FS0 0.9892597806068348
actualidad actualidad NCFS000 1.0
- - Fg 1.0
, , Fc 1.0
será ser VSIF3S0 1.0
crecientemente crecientemente RG 1.0
difícil difícil AQ0CS00 1.0
conseguir conseguir VMN0000 1.0
nuevas nuevo AQ0FP00 0.998891352549889
reducciones reducción NCFP000 1.0
significativas significativo AQ0FP00 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
tasa tasa NCFS000 0.9936102236421726
de de SP 0.9999614754213187
inflación inflación NCFS000 1.0
, , Fc 1.0
salvo salvo SP 0.8506493506493507
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
entre entrar VMSP3S0 0.9803409403354414
nuevamente nuevamente RG 1.0
- - Fg 1.0
tal_cual tal_cual RG 1.0
fuera ser VSSI3S0 0.36106346483704976
el el DA0MS0 1.0
caso caso NCMS000 0.9994450610432852
en en SP 1.0
1988 1988 Z 1.0
y y CC 0.9999892786688395
1989 1989 Z 1.0
- - Fg 1.0
en en SP 1.0
un uno DI0MS0 0.9969803144161175
